STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,PATENT_AUTHORITIES,Patent authorities,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,DATE_TYPE,Reference date type,REF_AREA,Reference area,PARTNER_AREA,Counterpart area,AGENT_ROLE,Agent role,COOPERATION_TYPE,Cooperation type,WIPO,World Intellectual Property Organization domains,OECD_TECHNOLOGY_PATENT,Selected OECD technology domains,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,DECIMALS,Decimals,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,PAN,Panama,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,LVA,Latvia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,HRV,Croatia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,ARG,Argentina,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,AND,Andorra,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,JOR,Jordan,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,SVN,Slovenia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,DJI,Djibouti,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,BLR,Belarus,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,GEO,Georgia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,EST,Estonia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,TUN,Tunisia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,MKD,North Macedonia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,BIH,Bosnia and Herzegovina,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,LUX,Luxembourg,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,LBN,Lebanon,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,KEN,Kenya,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,UZB,Uzbekistan,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,MDA,Moldova,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,CUB,Cuba,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,GTM,Guatemala,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,SLV,El Salvador,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,EGY,Egypt,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,ECU,Ecuador,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,BGR,Bulgaria,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,CYM,Cayman Islands,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,ROU,Romania,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,ARM,Armenia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,NGA,Nigeria,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,PER,Peru,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,PAK,Pakistan,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,MLT,Malta,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,CRI,Costa Rica,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,BMU,Bermuda,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,IRN,Iran,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,MCO,Monaco,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,JAM,Jamaica,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2020,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,MAR,Morocco,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,MLT,Malta,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,PAK,Pakistan,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,NGA,Nigeria,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,ARM,Armenia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,CYM,Cayman Islands,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,BGR,Bulgaria,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,ECU,Ecuador,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,EGY,Egypt,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,SLV,El Salvador,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,GTM,Guatemala,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,CUB,Cuba,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,MDA,Moldova,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,UZB,Uzbekistan,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,KEN,Kenya,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,LBN,Lebanon,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,BIH,Bosnia and Herzegovina,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,LTU,Lithuania,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,TUN,Tunisia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,EST,Estonia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_WIPO(1.0),Patents by WIPO technology domains,I,9P50_1,World Intellectual Property Organization,A,Annual,AP,Patent applications,PATN,Patents,APPLICATION,Application date,GEO,Georgia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,WIPO_08,Semiconductors,_Z,Not applicable,2019,,0,,A,Normal value,1,One,0,Units
